TRX_ID,MEMBER_NO,TRANSACTION_DATE,AUTHORIZATION_DATE,MERCHANT_NO,MERCHANT_NAME,CITY_NAME,NATIONAL_CODE,MCC,POS_MODE,PRODUCT_NAME,SETTLEMENT_AMOUNT,SALES_AMOUNT,TRX_TYPE,IS_FRAUD
T00042025,C001208,2026-06-14 20:16:00,2026-06-14 20:16:01,5554855179,FOREIGN_STORE,LONDON,GB,5411,0110 - Swipe,1308122001: Debit Purchase Transaction(International),35077.61,35077.61,POS,1
T00042026,P001367,2026-06-14 20:16:10,2026-06-14 20:16:12,6332717791,ATM_HALYK_KZ,ASTANA,KZ,6011,0110 - Swipe,1308172001: Cash Withdrawal Transaction(Domestic),29000.0,29000.0,ATM,0
T00042027,C000551,2026-06-14 20:16:16,2026-06-14 20:16:18,8405489950,MAGNUM,ALMATY,KZ,5411,0003 - Recurring,1308112001: Debit Purchase Transaction(Domestic),1884.3,1884.3,WWW,0
T00042028,C000303,2026-06-14 20:16:26,2026-06-14 20:16:28,5662163830,RAMSTORE,ATYRAU,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1267.78,1267.78,POS,0
T00042029,C001109,2026-06-14 20:16:29,2026-06-14 20:16:30,9983352833,RAMSTORE,SHYMKENT,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),7945.53,7945.53,POS,0
T00042030,P001866,2026-06-14 20:16:30,2026-06-14 20:16:33,8209864037,WILD BERRIES,ASTANA,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),3513.84,3513.84,POS,0
T00042031,P001470,2026-06-14 20:16:34,2026-06-14 20:16:37,8366755148,DODO_PIZZA,SHYMKENT,KZ,5814,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),4956.92,4956.92,POS,0
T00042032,P001329,2026-06-14 20:16:47,2026-06-14 20:16:50,8573164488,COSTA_COFFEE,ATYRAU,KZ,5812,1000 - Credential on file,1308112001: Debit Purchase Transaction(Domestic),2482.18,2482.18,WWW,0
T00042033,C001243,2026-06-14 20:16:48,2026-06-14 20:16:50,5867069817,FRESH_MARKET,SHYMKENT,KZ,5499,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),1044.85,1044.85,POS,0
T00042034,C001653,2026-06-14 20:16:49,2026-06-14 20:16:50,5868003598,FIX_PRICE,KARAGANDA,KZ,5331,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),15047.7,15047.7,POS,0
T00042035,C000696,2026-06-14 20:16:55,2026-06-14 20:16:56,4831136673,WILD BERRIES,ISTANBUL,TR,5499,0730 - Contactless - VSDC chip,1308142001: Credit Purchase Transaction(International),18051.71,18051.71,POS,0
T00042036,C000479,2026-06-14 20:17:00,2026-06-14 20:17:01,1029952703,STEAM_GAMES,ATYRAU,KZ,5816,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),523.74,523.74,WWW,1
T00042037,P001489,2026-06-14 20:17:02,2026-06-14 20:17:04,5837636353,GALMART,ANTALYA,TR,5411,0002 - Mail/Phone order,1308122001: Debit Purchase Transaction(International),3540.94,3540.94,WWW,0
T00042038,C000984,2026-06-14 20:17:03,2026-06-14 20:17:04,8771424736,OLIMP_KZ,LONDON,GB,5499,0710 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),19533.83,19533.83,POS,0
T00042039,C001501,2026-06-14 20:17:10,2026-06-14 20:17:11,7197211921,OLIMP_KZ,ALMATY,KZ,5499,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),3908.22,3908.22,POS,0
T00042040,C001812,2026-06-14 20:17:11,2026-06-14 20:17:14,1992072895,NIKE,KARAGANDA,KZ,5691,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),7117.56,7117.56,POS,0
T00042041,C001929,2026-06-14 20:17:11,2026-06-14 20:17:12,8061889490,SMALL,ATYRAU,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),1054.97,1054.97,POS,0
T00042042,P000812,2026-06-14 20:17:14,2026-06-14 20:17:17,6685231042,SMALL,KARAGANDA,KZ,5411,0003 - Recurring,1308132001: Credit Purchase Transaction(Domestic),1511.86,1511.86,WWW,0
T00042043,C000096,2026-06-14 20:17:15,2026-06-14 20:17:17,1915663609,GALMART,ATYRAU,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),3453.57,3453.57,POS,0
T00042044,C001147,2026-06-14 20:17:15,2026-06-14 20:17:16,1987352600,GALMART,KARAGANDA,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),1908.52,1908.52,POS,0
T00042045,P000943,2026-06-14 20:17:20,2026-06-14 20:17:21,8610029283,APTEKA_EVROPA,AKTAU,KZ,5912,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),2481.84,2481.84,POS,0
T00042046,P000333,2026-06-14 20:17:21,2026-06-14 20:17:23,1482261743,YANDEX TAXI,SHYMKENT,KZ,4121,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),8593.46,8593.46,POS,0
T00042047,P001909,2026-06-14 20:17:22,2026-06-14 20:17:23,9712051470,WILD BERRIES,KARAGANDA,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),3164.97,3164.97,POS,0
T00042048,C000226,2026-06-14 20:17:36,2026-06-14 20:17:38,8485937375,ATM_FORTEBANK,ATYRAU,KZ,6011,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),21000.0,21000.0,ATM,0
T00042049,C000479,2026-06-14 20:18:00,2026-06-14 20:18:01,1029952703,STEAM_GAMES,ALMATY,KZ,5816,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),1057.2,1057.2,WWW,1
T00042050,C001150,2026-06-14 20:18:00,2026-06-14 20:18:01,3368449366,STEAM_GAMES,ALMATY,KZ,5816,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),1175.11,1175.11,WWW,1
T00042051,P001114,2026-06-14 20:18:09,2026-06-14 20:18:11,1076555937,COSTA_COFFEE,AKTAU,KZ,5812,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),6314.93,6314.93,POS,0
T00042052,C000056,2026-06-14 20:18:24,2026-06-14 20:18:25,6025689895,WILD BERRIES,ATYRAU,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2329.63,2329.63,POS,0
T00042053,P000835,2026-06-14 20:18:24,2026-06-14 20:18:26,5007296912,RAMSTORE,ATYRAU,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2587.63,2587.63,POS,0
T00042054,P000797,2026-06-14 20:18:34,2026-06-14 20:18:35,1800461144,FRESH_MARKET,ALMATY,KZ,5499,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1586.83,1586.83,POS,0
T00042055,C001329,2026-06-14 20:18:38,2026-06-14 20:18:40,4792803584,KFC,ALMATY,KZ,5814,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),3075.1,3075.1,POS,0
T00042056,P001029,2026-06-14 20:18:38,2026-06-14 20:18:40,3441150103,FRESH_MARKET,SHYMKENT,KZ,5499,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),15023.2,15023.2,POS,0
T00042057,C001565,2026-06-14 20:18:51,2026-06-14 20:18:53,5341073905,BURGER_KING,ASTANA,KZ,5814,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1899.33,1899.33,POS,0
T00042058,P001121,2026-06-14 20:18:55,2026-06-14 20:18:56,2568599504,GALMART,ATYRAU,KZ,5411,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),9756.5,9756.5,POS,0
T00042059,P001781,2026-06-14 20:18:55,2026-06-14 20:18:56,4565715649,YANDEX TAXI,ATYRAU,KZ,4121,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),908.45,908.45,POS,0
T00042060,P000288,2026-06-14 20:19:00,2026-06-14 20:19:03,1956548945,SMALL,AKTAU,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),20075.96,20075.96,POS,0
T00042061,C001150,2026-06-14 20:19:00,2026-06-14 20:19:01,3368449366,STEAM_GAMES,SHYMKENT,KZ,5816,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),1049.22,1049.22,WWW,1
T00042062,P001033,2026-06-14 20:19:01,2026-06-14 20:19:02,5986483520,KFC,ALMATY,KZ,5814,1000 - Credential on file,1308112001: Debit Purchase Transaction(Domestic),20175.06,20175.06,WWW,0
T00042063,P001847,2026-06-14 20:19:02,2026-06-14 20:19:04,6792865727,KFC,ASTANA,KZ,5814,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),10899.13,10899.13,POS,0
T00042064,P000746,2026-06-14 20:19:15,2026-06-14 20:19:18,2832436322,ATM_SBERBANK_KZ,SHYMKENT,KZ,6011,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),46000.0,46000.0,ATM,0
T00042065,P000819,2026-06-14 20:19:16,2026-06-14 20:19:18,7761920562,WAYFAIR,ATYRAU,KZ,5331,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),2272.29,2272.29,WWW,0
T00042066,P001949,2026-06-14 20:19:21,2026-06-14 20:19:23,7823669866,DODO_PIZZA,AKTAU,KZ,5814,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),8717.56,8717.56,POS,0
T00042067,P001310,2026-06-14 20:19:21,2026-06-14 20:19:22,1835441106,CITYMOBIL,ALMATY,KZ,4121,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),6499.02,6499.02,POS,0
T00042068,P000977,2026-06-14 20:19:22,2026-06-14 20:19:24,4000196273,GALMART,ASTANA,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),1111.47,1111.47,POS,0
T00042069,P001985,2026-06-14 20:19:25,2026-06-14 20:19:27,3208303520,ATM_FORTEBANK,ASTANA,KZ,6011,0110 - Swipe,1308172001: Cash Withdrawal Transaction(Domestic),9000.0,9000.0,ATM,0
T00042070,P000037,2026-06-14 20:19:38,2026-06-14 20:19:39,3366555745,GALMART,AKTAU,KZ,5411,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),9593.88,9593.88,POS,0
T00042071,P001514,2026-06-14 20:19:55,2026-06-14 20:19:58,9311757827,COSTA_COFFEE,ALMATY,KZ,5812,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),1419.19,1419.19,POS,0
T00042072,P000050,2026-06-14 20:19:56,2026-06-14 20:19:57,7461122530,WILD BERRIES,ASTANA,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),853.22,853.22,POS,0
T00042073,P000420,2026-06-14 20:20:08,2026-06-14 20:20:11,7254241129,PHARMACY_24,SHYMKENT,KZ,5912,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),2390.45,2390.45,POS,0
T00042074,P000867,2026-06-14 20:20:10,2026-06-14 20:20:13,1393500140,AMAZON,ALMATY,KZ,5999,0002 - Mail/Phone order,1308112001: Debit Purchase Transaction(Domestic),15041.09,15041.09,WWW,0
T00042075,P000642,2026-06-14 20:20:16,2026-06-14 20:20:18,1504856662,TARGET,ATYRAU,KZ,5331,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),9425.14,9425.14,POS,0
T00042076,C001620,2026-06-14 20:20:43,2026-06-14 20:20:46,6396096690,STARBUCKS,ATYRAU,KZ,5812,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),1463.82,1463.82,WWW,0
T00042077,C001338,2026-06-14 20:21:04,2026-06-14 20:21:05,1260858707,SMALL,KARAGANDA,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),4659.13,4659.13,POS,0
T00042078,P001427,2026-06-14 20:21:40,2026-06-14 20:21:42,3175276828,ATM_SBERBANK_KZ,AKTAU,KZ,6011,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),21000.0,21000.0,ATM,0
T00042079,P001597,2026-06-14 20:21:59,2026-06-14 20:22:01,4812251812,STARBUCKS,ALMATY,KZ,5812,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),5194.63,5194.63,POS,0
T00042080,C000697,2026-06-14 20:22:15,2026-06-14 20:22:16,5387253105,WILD BERRIES,ASTANA,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),18195.26,18195.26,POS,0
T00042081,C000527,2026-06-14 20:22:47,2026-06-14 20:22:48,1567216682,HIGH_RISK_MERCHANT,ASTANA,KZ,6051,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),415908.72,415908.72,WWW,1
T00042082,P001140,2026-06-14 20:22:49,2026-06-14 20:22:52,7121800389,HARDEE'S,AKTAU,KZ,5814,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),10876.56,10876.56,POS,0
T00042083,C000826,2026-06-14 20:22:58,2026-06-14 20:23:01,7679192146,HARDEE'S,AKTAU,KZ,5814,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),26500.26,26500.26,POS,0
T00042084,P001402,2026-06-14 20:23:23,2026-06-14 20:23:25,5493415735,RAMSTORE,ALMATY,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),10090.63,10090.63,POS,0
T00042085,C000331,2026-06-14 20:23:28,2026-06-14 20:23:31,3915102362,WILD BERRIES,SHYMKENT,KZ,5499,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),3418.55,3418.55,WWW,0
T00042086,P001906,2026-06-14 20:23:33,2026-06-14 20:23:34,4563724857,INDRIVE,ASTANA,KZ,4121,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),11419.52,11419.52,POS,0
T00042087,C000918,2026-06-14 20:23:39,2026-06-14 20:23:42,7716515097,OLIMP_KZ,SHYMKENT,KZ,5499,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),3731.16,3731.16,POS,0
T00042088,C001487,2026-06-14 20:24:09,2026-06-14 20:24:12,5969566952,YANDEX TAXI,KARAGANDA,KZ,4121,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),23810.2,23810.2,POS,0
T00042089,C000921,2026-06-14 20:24:18,2026-06-14 20:24:20,6992668388,DODO_PIZZA,ALMATY,KZ,5814,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),7666.61,7666.61,POS,0
T00042090,P001420,2026-06-14 20:24:37,2026-06-14 20:24:40,4153376059,ATM_KASPI_KZ,ATYRAU,KZ,6011,0110 - Swipe,1308172001: Cash Withdrawal Transaction(Domestic),14000.0,14000.0,ATM,0
T00042091,P001093,2026-06-14 20:24:46,2026-06-14 20:24:49,3436414833,FRESH_MARKET,KARAGANDA,KZ,5499,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),3859.92,3859.92,POS,0
T00042092,C001829,2026-06-14 20:24:49,2026-06-14 20:24:51,2498926177,SMALL,SHYMKENT,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),9607.38,9607.38,POS,0
T00042093,C000444,2026-06-14 20:24:49,2026-06-14 20:24:50,5658947248,NIKE,AKTAU,KZ,5691,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),10590.3,10590.3,POS,0
T00042094,C000132,2026-06-14 20:25:00,2026-06-14 20:25:01,8708042394,CITYMOBIL,ASTANA,KZ,4121,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),2308.34,2308.34,WWW,0
T00042095,C001038,2026-06-14 20:25:11,2026-06-14 20:25:12,3429810308,HARDEE'S,ASTANA,KZ,5814,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),2347.84,2347.84,POS,0
T00042096,P001765,2026-06-14 20:25:16,2026-06-14 20:25:18,3378551270,INDRIVE,ATYRAU,KZ,4121,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),16824.94,16824.94,POS,0
T00042097,C001795,2026-06-14 20:25:23,2026-06-14 20:25:26,4862699231,BURGER_KING,AKTAU,KZ,5814,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),2604.61,2604.61,POS,0
T00042098,P001446,2026-06-14 20:25:24,2026-06-14 20:25:27,5405068766,MAGNUM,AKTAU,KZ,5411,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),768.39,768.39,POS,0
T00042099,C001409,2026-06-14 20:25:25,2026-06-14 20:25:28,5804226963,RAMSTORE,ATYRAU,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),3539.67,3539.67,POS,0
T00042100,P001670,2026-06-14 20:25:30,2026-06-14 20:25:31,4129843911,CITYMOBIL,KARAGANDA,KZ,4121,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),14315.9,14315.9,WWW,0
T00042101,C000742,2026-06-14 20:25:44,2026-06-14 20:25:46,5640273466,SMALL,SHYMKENT,KZ,5411,1000 - Credential on file,1308112001: Debit Purchase Transaction(Domestic),5918.7,5918.7,WWW,0
T00042102,P001947,2026-06-14 20:25:45,2026-06-14 20:25:48,6520571374,MAGNUM,ATYRAU,KZ,5411,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),6530.13,6530.13,POS,0
T00042103,P001930,2026-06-14 20:25:47,2026-06-14 20:25:50,7742306913,SMALL,ALMATY,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),11679.73,11679.73,POS,0
T00042104,C001202,2026-06-14 20:25:49,2026-06-14 20:25:51,4201912718,RAMSTORE,ASTANA,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),6748.73,6748.73,POS,0
T00042105,P001068,2026-06-14 20:25:52,2026-06-14 20:25:53,9225996500,DODO_PIZZA,ATYRAU,KZ,5814,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),1484.9,1484.9,POS,0
T00042106,C001150,2026-06-14 20:26:00,2026-06-14 20:26:01,3368449366,STEAM_GAMES,KARAGANDA,KZ,5816,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),1020.57,1020.57,WWW,1
T00042107,C001131,2026-06-14 20:26:06,2026-06-14 20:26:09,7654245223,NIKE,SHYMKENT,KZ,5691,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),1832.8,1832.8,WWW,0
T00042108,C000232,2026-06-14 20:26:10,2026-06-14 20:26:11,6188840471,WILD BERRIES,AKTAU,KZ,5411,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),11409.77,11409.77,WWW,0
T00042109,P000623,2026-06-14 20:26:14,2026-06-14 20:26:17,2461400826,CITYMOBIL,ASTANA,KZ,4121,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),18845.76,18845.76,POS,0
T00042110,C000187,2026-06-14 20:26:16,2026-06-14 20:26:19,2887694371,KFC,SHYMKENT,KZ,5814,1000 - Credential on file,1308132001: Credit Purchase Transaction(Domestic),3649.92,3649.92,WWW,0
T00042111,P000328,2026-06-14 20:26:27,2026-06-14 20:26:30,8585492667,CITYMOBIL,AKTAU,KZ,4121,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),11008.6,11008.6,WWW,0
T00042112,C001842,2026-06-14 20:26:27,2026-06-14 20:26:29,1714420337,GREEN_APTEKA,SHYMKENT,KZ,5912,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),3016.42,3016.42,POS,0
T00042113,P001106,2026-06-14 20:26:33,2026-06-14 20:26:36,3752906647,SMALL,ASTANA,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),1557.19,1557.19,POS,0
T00042114,C001688,2026-06-14 20:26:39,2026-06-14 20:26:42,8983944651,GALMART,KARAGANDA,KZ,5411,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),9252.61,9252.61,POS,0
T00042115,P000759,2026-06-14 20:26:51,2026-06-14 20:26:52,1701078605,AMAZON,ATYRAU,KZ,5999,0002 - Mail/Phone order,1308112001: Debit Purchase Transaction(Domestic),4399.54,4399.54,WWW,0
T00042116,C001402,2026-06-14 20:26:55,2026-06-14 20:26:58,9263727735,YANDEX TAXI,ATYRAU,KZ,4121,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2695.54,2695.54,POS,0
T00042117,C000931,2026-06-14 20:26:59,2026-06-14 20:27:02,3954542208,INDRIVE,ALMATY,KZ,4121,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),14994.46,14994.46,POS,0
T00042118,C001150,2026-06-14 20:27:00,2026-06-14 20:27:01,3368449366,STEAM_GAMES,SHYMKENT,KZ,5816,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),1015.4,1015.4,WWW,1
T00042119,C000479,2026-06-14 20:27:00,2026-06-14 20:27:01,1029952703,STEAM_GAMES,ASTANA,KZ,5816,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),574.59,574.59,WWW,1
T00042120,C001764,2026-06-14 20:27:02,2026-06-14 20:27:05,3812508433,KFC,ATYRAU,KZ,5812,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),4649.26,4649.26,POS,0
T00042121,P001943,2026-06-14 20:27:07,2026-06-14 20:27:09,1647085348,YANDEX TAXI,KARAGANDA,KZ,4121,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),10840.45,10840.45,POS,0
T00042122,C000541,2026-06-14 20:27:09,2026-06-14 20:27:10,4387869567,MAGNUM,ASTANA,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),3518.71,3518.71,POS,0
T00042123,C001232,2026-06-14 20:27:13,2026-06-14 20:27:16,8034840606,INDRIVE,AKTAU,KZ,4121,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),621.74,621.74,POS,0
T00042124,P000297,2026-06-14 20:27:13,2026-06-14 20:27:16,8277328599,GALMART,ALMATY,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),24189.33,24189.33,POS,0
T00042125,P001276,2026-06-14 20:27:19,2026-06-14 20:27:21,9348102313,RAMSTORE,ASTANA,KZ,5411,0002 - Mail/Phone order,1308112001: Debit Purchase Transaction(Domestic),3935.77,3935.77,WWW,0
T00042126,P000427,2026-06-14 20:27:29,2026-06-14 20:27:32,6343905270,WILD BERRIES,KARAGANDA,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1623.1,1623.1,POS,0
T00042127,P000082,2026-06-14 20:27:41,2026-06-14 20:27:43,8332316580,MAGNUM,KARAGANDA,KZ,5499,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),5330.57,5330.57,POS,0
T00042128,P000237,2026-06-14 20:27:59,2026-06-14 20:28:02,5486716836,YANDEX TAXI,ATYRAU,KZ,4121,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),925.81,925.81,WWW,0
T00042129,C001150,2026-06-14 20:28:00,2026-06-14 20:28:01,3368449366,STEAM_GAMES,SHYMKENT,KZ,5816,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),632.46,632.46,WWW,1
T00042130,P001232,2026-06-14 20:28:11,2026-06-14 20:28:12,6398745933,FIX_PRICE,ASTANA,KZ,5331,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),6966.49,6966.49,POS,0
T00042131,C001889,2026-06-14 20:28:15,2026-06-14 20:28:18,6014160357,SHELL,AKTAU,KZ,5541,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),8936.06,8936.06,POS,0
T00042132,C001530,2026-06-14 20:28:20,2026-06-14 20:28:21,8317507908,PHARMACY_24,ATYRAU,KZ,5912,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),1968.5,1968.5,POS,0
T00042133,C001182,2026-06-14 20:28:25,2026-06-14 20:28:28,6470990533,BURGER_KING,SHANGHAI,CN,5814,0110 - Swipe,1308142001: Credit Purchase Transaction(International),5339.22,5339.22,POS,0
T00042134,C001722,2026-06-14 20:28:25,2026-06-14 20:28:28,6596385924,GALMART,KARAGANDA,KZ,5411,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),9619.42,9619.42,POS,0
T00042135,P000616,2026-06-14 20:28:33,2026-06-14 20:28:35,4387064951,MAGNUM,ATYRAU,KZ,5499,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),954.73,954.73,POS,0
T00042136,C000681,2026-06-14 20:28:55,2026-06-14 20:28:58,9297590616,CITYMOBIL,KARAGANDA,KZ,4121,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),8644.22,8644.22,POS,0
T00042137,P000207,2026-06-14 20:28:59,2026-06-14 20:29:00,7794213884,H&M,ISTANBUL,TR,5331,0120 - Keyin,1308122001: Debit Purchase Transaction(International),11954.72,11954.72,POS,0
T00042138,P001505,2026-06-14 20:29:02,2026-06-14 20:29:03,7853648072,STARBUCKS,ASTANA,KZ,5812,0003 - Recurring,1308112001: Debit Purchase Transaction(Domestic),5687.28,5687.28,WWW,0
T00042139,P000109,2026-06-14 20:29:31,2026-06-14 20:29:34,2621708695,KFC,SHYMKENT,KZ,5812,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),5147.38,5147.38,POS,0
T00042140,C001874,2026-06-14 20:29:32,2026-06-14 20:29:35,2017322674,RAMSTORE,KARAGANDA,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),2218.86,2218.86,POS,0
T00042141,P001112,2026-06-14 20:29:36,2026-06-14 20:29:38,6326607600,SMALL,ALMATY,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),3933.8,3933.8,POS,0
T00042142,C000589,2026-06-14 20:29:53,2026-06-14 20:29:56,4009613088,H&M,KARAGANDA,KZ,5691,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),843.1,843.1,POS,0
T00042143,P001426,2026-06-14 20:29:57,2026-06-14 20:30:00,8141981905,CRYPTO_EXCHANGE,ALMATY,KZ,6051,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),1279.38,1279.38,WWW,0
T00042144,C001820,2026-06-14 20:30:00,2026-06-14 20:30:01,3560093189,WILD BERRIES,AKTAU,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1486.61,1486.61,POS,0
T00042145,C001150,2026-06-14 20:30:00,2026-06-14 20:30:01,3368449366,STEAM_GAMES,ATYRAU,KZ,5816,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),874.9,874.9,WWW,1
T00042146,C000801,2026-06-14 20:30:05,2026-06-14 20:30:06,2953043699,STARBUCKS,KARAGANDA,KZ,5812,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),16216.31,16216.31,POS,0
T00042147,C001897,2026-06-14 20:30:27,2026-06-14 20:30:30,9738036423,FIX_PRICE,KARAGANDA,KZ,5331,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),3278.62,3278.62,POS,0
T00042148,C000487,2026-06-14 20:30:29,2026-06-14 20:30:31,9931623119,ATM_KASPI_KZ,KARAGANDA,KZ,6011,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),37000.0,37000.0,ATM,0
T00042149,C001185,2026-06-14 20:30:42,2026-06-14 20:30:45,4063952358,SMALL,ALMATY,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),2033.02,2033.02,POS,0
