TRX_ID,MEMBER_NO,TRANSACTION_DATE,AUTHORIZATION_DATE,MERCHANT_NO,MERCHANT_NAME,CITY_NAME,NATIONAL_CODE,MCC,POS_MODE,PRODUCT_NAME,SETTLEMENT_AMOUNT,SALES_AMOUNT,TRX_TYPE,IS_FRAUD
T00038207,C000326,2024-07-09 09:08:20,2024-07-09 09:08:44,M52496,Transport 171,PARIS,FR,4111,ECOMMERCE,1308242001: Transfer Transaction(International),1323.26,1312.55,REFUND,1
T00038217,C000212,2024-07-09 11:55:52,2024-07-09 11:56:24,M64114,Hotel 330,TALDYKORGAN,KZ,4816,0510 - Contactless - Magstripe,1308182001: Cash Withdrawal Transaction(International),2.18,2.18,PURCHASE,1
T00038228,C000082,2024-07-09 16:42:23,2024-07-09 16:42:28,M52063,Pharmacy 689,TARAZ,KZ,4816,0800 - Contactless - Magstripe,1308112001: Debit Purchase Transaction(Domestic),49.29,49.29,WITHDRAWAL,1
T00038235,C000448,2024-07-09 17:46:28,2024-07-09 17:48:23,M27779,ATM Withdrawal,PAVLODAR,KZ,6011,1000 - Credential on file,1308272001: Other Transaction(Domestic),101102.51,101102.51,PURCHASE,1
T00038287,C000244,2024-07-10 12:37:49,2024-07-10 12:38:03,M68417,Supermarket 925,ATYRAU,KZ,5411,0004 - Installment,1308152001: Prepaid Purchase Transaction(Domestic),54989.48,54989.48,PURCHASE,1
T00038324,C000332,2024-07-11 02:51:24,2024-07-11 02:51:29,M16668,Supermarket 730,TARAZ,KZ,5411,0008 - Not used,1308272001: Other Transaction(Domestic),86927.37,787.93,PURCHASE,1
T00038395,C000333,2024-07-11 22:58:56,2024-07-11 22:59:06,M17107,Elecrtronics 516,STOCKHOLM,SE,4816,0800 - Contactless - Magstripe,1308182001: Cash Withdrawal Transaction(International),31.68,31.68,PURCHASE,1
T00038413,C000201,2024-07-12 03:25:11,2024-07-12 03:26:34,M88129,Online store 532,BARCELONA,ES,4816,0007 - Other,1308192001: Balance Inquiry Transaction(Domestic),44.54,44.54,PURCHASE,1
T00038471,C000142,2024-07-13 08:05:04,2024-07-13 08:05:10,M81048,Transport 418,BANGKOK,TH,4111,ECOMMERCE,1308252001: Bill Payment Transaction(Domestic),940.09,911.93,PURCHASE,1
T00038488,C000302,2024-07-13 13:42:49,2024-07-13 13:43:37,M46748,Jewelry 890,ATYRAU,KZ,4816,0710 - Contactless - VSDC chip,1308262001: Bill Payment Transaction(International),35.63,35.63,TRANSFER,1
T00038519,C000275,2024-07-14 00:05:40,2024-07-14 00:05:45,M62043,Supermarket 22,KARAGANDA,KZ,5411,0710 - Contactless - VSDC chip,1308152001: Prepaid Purchase Transaction(Domestic),140125.71,98.28,PURCHASE,1
T00038579,C000069,2024-07-15 00:10:35,2024-07-15 00:12:10,M84179,Pharmacy 170,SEMEY,KZ,5912,0000 - Unknown,1308242001: Transfer Transaction(International),450892.85,450892.85,TRANSFER,1
T00038591,C000006,2024-07-15 03:48:15,2024-07-15 03:48:43,M46275,Transport 716,SEMEY,KZ,4816,0720 - Contactless - VSDC magstripe,1308262001: Bill Payment Transaction(International),41.33,41.33,PURCHASE,1
T00038670,C000365,2024-07-16 03:37:13,2024-07-16 03:38:26,M89915,Cafe and restaraunts 631,KRAKOW,PL,4816,1000 - Credential on file,1308162001: Prepaid Purchase Transaction(International),21.23,21.23,REFUND,1
T00038703,C000418,2024-07-16 14:50:46,2024-07-16 14:50:50,M82371,Supermarket 725,KARAGANDA,KZ,4816,0120 - Keyin,1308142001: Credit Purchase Transaction(International),10.81,10.81,PURCHASE,1
T00038715,C000006,2024-07-16 18:24:06,2024-07-16 18:24:27,M86485,Jewelry 369,ATYRAU,KZ,5944,0007 - Other,1308262001: Bill Payment Transaction(International),50803.52,50803.52,PURCHASE,1
T00038740,C000246,2024-07-17 01:21:17,2024-07-17 01:21:22,M82109,Cafe and restaraunts 468,STOCKHOLM,SE,5812,0720 - Contactless - VSDC magstripe,1308122001: Debit Purchase Transaction(International),32473.96,4309.88,REFUND,1
T00038879,C000083,2024-07-19 02:07:48,2024-07-19 02:09:06,M49129,Cafe and restaraunts 539,BUSAN,KR,4816,0006 - Cash,1308202001: Balance Inquiry Transaction(International),87.05,87.05,PURCHASE,1
T00038882,C000371,2024-07-19 03:11:08,2024-07-19 03:11:58,M87311,Unknown Merchant,ASTANA,KZ,5065,MAGNETIC,1308112001: Debit Purchase Transaction(Domestic),173741.39,44575.6,PURCHASE,1
T00038985,C000404,2024-07-20 13:59:43,2024-07-20 14:01:39,M11340,Cafe and restaraunts 974,TALDYKORGAN,KZ,4816,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),91.0,91.0,PURCHASE,1
T00039030,C000042,2024-07-21 06:51:24,2024-07-21 06:52:58,M80055,Online store 24,OSH,KG,4816,0003 - Recurring,1308182001: Cash Withdrawal Transaction(International),39.69,39.69,PURCHASE,1
T00039071,C000228,2024-07-21 21:27:49,2024-07-21 21:27:51,M28419,Jewelry 43,BARCELONA,ES,5944,1000 - Credential on file,1308142001: Credit Purchase Transaction(International),596284.81,596284.81,PURCHASE,1
T00039251,C000279,2024-07-24 14:31:04,2024-07-24 14:32:31,M60332,Supermarket 760,BEIJING,CN,5411,ECOMMERCE,1308162001: Prepaid Purchase Transaction(International),12126.92,12000.77,PURCHASE,1
T00039266,C000366,2024-07-24 18:30:37,2024-07-24 18:32:25,M98460,Transport 961,LONDON,GB,4111,0003 - Recurring,1308132001: Credit Purchase Transaction(Domestic),425254.85,425254.85,WITHDRAWAL,1
T00039290,C000255,2024-07-25 04:41:57,2024-07-25 04:42:48,M96578,Elecrtronics 720,KUALA LUMPUR,MY,5065,0002 - Mail/Phone order,1308282001: Other Transaction(International),197128.19,197128.19,PURCHASE,1
T00039305,C000207,2024-07-25 08:39:54,2024-07-25 08:40:28,M86307,Unknown Merchant,ABU DHABI,AE,5065,MAGNETIC,1308252001: Bill Payment Transaction(Domestic),239849.64,1201.51,PURCHASE,1
T00039439,C000297,2024-07-27 06:02:54,2024-07-27 06:03:37,M18706,Transport 871,TARAZ,KZ,4111,0000 - Unknown,1308152001: Prepaid Purchase Transaction(Domestic),165009.03,165009.03,WITHDRAWAL,1
T00039469,C000465,2024-07-27 16:58:00,2024-07-27 16:58:45,M98466,Unknown Merchant,KOSTANAY,KZ,5944,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),238513.82,97.62,PURCHASE,1
T00039513,C000100,2024-07-28 08:20:20,2024-07-28 08:20:32,M64270,ATM Withdrawal,BUSAN,KR,4816,0005 - Preauthorized,1308112001: Debit Purchase Transaction(Domestic),2.86,2.86,PURCHASE,1
T00039564,C000240,2024-07-29 02:26:40,2024-07-29 02:26:45,M56785,Cafe and restaraunts 527,ALMATY,KZ,5812,0730 - Contactless - VSDC chip,1308172001: Cash Withdrawal Transaction(Domestic),47840.68,1794.08,PURCHASE,1
T00039567,C000470,2024-07-29 02:55:24,2024-07-29 02:57:02,M19373,Unknown Merchant,AKTAU,KZ,5065,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),114789.95,98.31,PURCHASE,1
T00039627,C000097,2024-07-30 03:19:06,2024-07-30 03:20:06,M98321,Unknown Merchant,ASTANA,KZ,5944,MAGNETIC,1308142001: Credit Purchase Transaction(International),110135.38,5380.62,WITHDRAWAL,1
T00039702,C000276,2024-07-31 03:49:04,2024-07-31 03:49:09,M25000,Pharmacy 613,ATYRAU,KZ,5912,0510 - Contactless - Magstripe,1308152001: Prepaid Purchase Transaction(Domestic),103425.66,3724.66,PURCHASE,1
T00039831,C000106,2024-08-02 03:20:53,2024-08-02 03:20:58,M27342,Digital Service 145,KOSTANAY,KZ,4816,0730 - Contactless - VSDC chip,1308222001: Refund Transaction(International),25819.3,5708.63,PURCHASE,1
T00039890,C000349,2024-08-03 04:30:35,2024-08-03 04:30:40,M34061,Hotel 175,KARAGANDA,KZ,7011,0720 - Contactless - VSDC magstripe,1308142001: Credit Purchase Transaction(International),17579.23,38352.85,PURCHASE,1
T00039968,C000433,2024-08-04 09:12:31,2024-08-04 09:14:05,M84298,Unknown Merchant,TALDYKORGAN,KZ,5065,MAGNETIC,1308212001: Refund Transaction(Domestic),119754.41,47908.96,WITHDRAWAL,1
T00040061,C000449,2024-08-05 22:01:27,2024-08-05 22:02:59,M72153,Hotel 389,KOSTANAY,KZ,7011,0510 - Contactless - Magstripe,1308202001: Balance Inquiry Transaction(International),500645.46,500645.46,WITHDRAWAL,1
T00040181,C000081,2024-08-07 12:48:15,2024-08-07 12:49:24,M43378,Unknown Merchant,AKTAU,KZ,5944,MAGNETIC,1308272001: Other Transaction(Domestic),254540.52,1798.89,PURCHASE,1
T00040186,C000322,2024-08-07 15:13:55,2024-08-07 15:14:05,M33618,Digital Service 743,SHYMKENT,KZ,4816,0001 - E-commerce,1308172001: Cash Withdrawal Transaction(Domestic),102243.72,102243.72,PURCHASE,1
T00040220,C000260,2024-08-08 00:32:09,2024-08-08 00:33:21,M90587,Jewelry 859,SINGAPORE,SGP,5944,ECOMMERCE,1308192001: Balance Inquiry Transaction(Domestic),37995.04,37164.43,TRANSFER,1
T00040230,C000316,2024-08-08 03:30:03,2024-08-08 03:30:08,M31753,ATM Withdrawal,KARAGANDA,KZ,6011,0730 - Contactless - VSDC chip,1308212001: Refund Transaction(Domestic),40749.76,22276.05,WITHDRAWAL,1
T00040301,C000482,2024-08-09 00:45:54,2024-08-09 00:45:59,M53224,Pharmacy 977,TALDYKORGAN,KZ,5912,0720 - Contactless - VSDC magstripe,1308212001: Refund Transaction(Domestic),182533.24,2841.51,PURCHASE,1
T00040325,C000094,2024-08-09 05:56:14,2024-08-09 05:56:31,M86298,Online store 875,TALDYKORGAN,KZ,4816,0800 - Contactless - Magstripe,1308202001: Balance Inquiry Transaction(International),57.66,57.66,PURCHASE,1
T00040396,C000335,2024-08-10 03:51:32,2024-08-10 03:51:37,M40137,Elecrtronics 86,GENEVA,CH,5065,0720 - Contactless - VSDC magstripe,1308152001: Prepaid Purchase Transaction(Domestic),86692.12,33658.87,PURCHASE,1
T00040422,C000400,2024-08-10 10:53:36,2024-08-10 10:54:50,M40821,Elecrtronics 660,TALDYKORGAN,KZ,5065,0001 - E-commerce,1308152001: Prepaid Purchase Transaction(Domestic),60058.74,60058.74,WITHDRAWAL,1
T00040446,C000135,2024-08-10 22:12:05,2024-08-10 22:13:12,M31320,Elecrtronics 228,BUKHARA,UZ,5065,ECOMMERCE,1308132001: Credit Purchase Transaction(Domestic),29906.51,29561.0,PURCHASE,1
T00040464,C000010,2024-08-11 03:46:15,2024-08-11 03:46:20,M27121,Elecrtronics 212,GOTHENBURG,SE,5065,0006 - Cash,1308262001: Bill Payment Transaction(International),43492.66,11956.67,PURCHASE,1
T00040563,C000141,2024-08-12 15:36:47,2024-08-12 15:36:58,M41249,Elecrtronics 302,EDINBURGH,GB,5065,ECOMMERCE,1308112001: Debit Purchase Transaction(Domestic),18302.3,18178.69,PURCHASE,1
T00040585,C000296,2024-08-13 01:00:50,2024-08-13 01:01:33,M92248,Transport 242,AKTAU,KZ,4111,0000 - Unknown,1308162001: Prepaid Purchase Transaction(International),152003.52,152003.52,PURCHASE,1
T00040661,C000052,2024-08-14 02:09:45,2024-08-14 02:09:50,M81169,Pharmacy 445,SHYMKENT,KZ,5912,0720 - Contactless - VSDC magstripe,1308112001: Debit Purchase Transaction(Domestic),158951.08,1655.44,PURCHASE,1
T00040693,C000243,2024-08-14 14:01:48,2024-08-14 14:03:37,M47888,Pharmacy 227,MANCHESTER,GB,5912,ECOMMERCE,1308242001: Transfer Transaction(International),2864.89,2799.91,PURCHASE,1
T00040700,C000146,2024-08-14 17:02:19,2024-08-14 17:03:48,M85106,Unknown Merchant,KARAGANDA,KZ,5065,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),95308.9,27261.64,PURCHASE,1
T00040718,C000196,2024-08-15 01:26:10,2024-08-15 01:26:15,M92953,Jewelry 131,SHYMKENT,KZ,5944,0710 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),28172.15,80960.88,PURCHASE,1
T00040741,C000104,2024-08-15 09:58:16,2024-08-15 09:59:08,M49634,Transport 831,DUBAI,AE,4111,ECOMMERCE,1308162001: Prepaid Purchase Transaction(International),1333.73,1297.31,PURCHASE,1
T00040744,C000292,2024-08-15 10:50:00,2024-08-15 10:51:25,M44735,Unknown Merchant,TARAZ,KZ,5065,MAGNETIC,1308122001: Debit Purchase Transaction(International),136599.91,23082.51,PURCHASE,1
T00040850,C000144,2024-08-17 00:35:10,2024-08-17 00:35:15,M13095,Transport 391,TALDYKORGAN,KZ,4111,0000 - Unknown,1308202001: Balance Inquiry Transaction(International),104116.21,425.91,WITHDRAWAL,1
T00040868,C000156,2024-08-17 07:42:26,2024-08-17 07:43:38,M38626,Cafe and restaraunts 959,SYDNEY,AU,4816,0720 - Contactless - VSDC magstripe,1308132001: Credit Purchase Transaction(Domestic),32.07,32.07,PURCHASE,1
T00040943,C000357,2024-08-18 04:40:43,2024-08-18 04:40:48,M93570,Cafe and restaraunts 177,TBILISI,GE,5812,0720 - Contactless - VSDC magstripe,1308242001: Transfer Transaction(International),82302.8,2213.94,PURCHASE,1
T00041110,C000274,2024-08-20 22:53:41,2024-08-20 22:54:38,M56506,Jewelry 906,FRANKFURT,DE,5944,ECOMMERCE,1308122001: Debit Purchase Transaction(International),29386.46,29370.3,PURCHASE,1
T00041162,C000138,2024-08-21 14:06:13,2024-08-21 14:06:54,M16789,Unknown Merchant,LONDON,GB,5065,MAGNETIC,1308202001: Balance Inquiry Transaction(International),92722.69,152423.18,PURCHASE,1
T00041168,C000191,2024-08-21 16:14:39,2024-08-21 16:15:46,M59969,Online store 17,SEMEY,KZ,5999,0004 - Installment,1308232001: Transfer Transaction(Domestic),416815.53,416815.53,PURCHASE,1
T00041221,C000380,2024-08-22 13:35:43,2024-08-22 13:36:59,M24903,Elecrtronics 139,CANCUN,MX,5065,ECOMMERCE,1308202001: Balance Inquiry Transaction(International),83643.94,82977.38,PURCHASE,1
T00041266,C000018,2024-08-23 08:14:17,2024-08-23 08:15:44,M77473,Unknown Merchant,SHYMKENT,KZ,5944,MAGNETIC,1308262001: Bill Payment Transaction(International),207215.99,2635.81,PURCHASE,1
T00041267,C000377,2024-08-23 08:35:25,2024-08-23 08:35:27,M83981,Hotel 844,CANCUN,MX,7011,ECOMMERCE,1308192001: Balance Inquiry Transaction(Domestic),38093.48,37503.09,PURCHASE,1
T00041273,C000338,2024-08-23 10:53:00,2024-08-23 10:53:15,M96982,ATM Withdrawal,TBILISI,GE,6011,ECOMMERCE,1308122001: Debit Purchase Transaction(International),25092.91,24427.17,REFUND,1
T00041311,C000484,2024-08-23 22:05:42,2024-08-23 22:05:51,M65250,ATM Withdrawal,LONDON,GB,4816,0006 - Cash,1308192001: Balance Inquiry Transaction(Domestic),86.68,86.68,PURCHASE,1
T00041328,C000082,2024-08-24 02:51:26,2024-08-24 02:51:31,M86711,Transport 998,GUANGZHOU,CN,4111,0008 - Not used,1308112001: Debit Purchase Transaction(Domestic),35585.31,446.77,PURCHASE,1
T00041374,C000486,2024-08-24 16:21:36,2024-08-24 16:23:07,M83937,Digital Service 588,ALMATY,KZ,4816,0120 - Keyin,1308282001: Other Transaction(International),54132.56,54132.56,PURCHASE,1
T00041412,C000129,2024-08-25 01:28:36,2024-08-25 01:28:41,M90962,Elecrtronics 387,KARAGANDA,KZ,5065,0730 - Contactless - VSDC chip,1308242001: Transfer Transaction(International),33996.52,59887.62,PURCHASE,1
T00041572,C000102,2024-08-27 12:12:49,2024-08-27 12:13:43,M82360,Hotel 385,KOSTANAY,KZ,4816,0001 - E-commerce,1308212001: Refund Transaction(Domestic),47.31,47.31,PURCHASE,1
T00041602,C000351,2024-08-27 21:18:50,2024-08-27 21:19:49,M36253,Transport 989,TARAZ,KZ,4816,0730 - Contactless - VSDC chip,1308262001: Bill Payment Transaction(International),17.0,17.0,PURCHASE,1
T00041645,C000381,2024-08-28 11:38:53,2024-08-28 11:39:37,M59383,Elecrtronics 893,KARAGANDA,KZ,5065,0001 - E-commerce,1308252001: Bill Payment Transaction(Domestic),153914.26,153914.26,PURCHASE,1
T00041661,C000051,2024-08-28 14:17:04,2024-08-28 14:18:51,M72946,Hotel 917,TARAZ,KZ,7011,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),96719.44,96719.44,PURCHASE,1
T00041765,C000064,2024-08-30 04:55:56,2024-08-30 04:56:01,M92263,Hotel 186,PAVLODAR,KZ,7011,0003 - Recurring,1308272001: Other Transaction(Domestic),75268.0,24495.7,PURCHASE,1
T00041783,C000417,2024-08-30 11:19:54,2024-08-30 11:20:41,M15384,Transport 990,STOCKHOLM,SE,4111,ECOMMERCE,1308222001: Refund Transaction(International),812.74,796.46,PURCHASE,1
T00041802,C000170,2024-08-30 18:39:10,2024-08-30 18:40:42,M68561,Transport 113,SYDNEY,AU,4111,ECOMMERCE,1308192001: Balance Inquiry Transaction(Domestic),1406.51,1402.81,PURCHASE,1
T00041829,C000356,2024-08-31 02:21:34,2024-08-31 02:23:33,M98665,Cafe and restaraunts 852,MANCHESTER,GB,4816,0003 - Recurring,1308262001: Bill Payment Transaction(International),20.73,20.73,PURCHASE,1
T00041843,C000399,2024-08-31 06:34:38,2024-08-31 06:36:23,M56376,Digital Service 145,SAO PAULO,BR,4816,ECOMMERCE,1308132001: Credit Purchase Transaction(Domestic),2401.45,2335.73,WITHDRAWAL,1
T00041844,C000328,2024-08-31 07:35:36,2024-08-31 07:35:46,M66961,Unknown Merchant,OSAKA,JP,5065,MAGNETIC,1308242001: Transfer Transaction(International),266121.65,77861.71,WITHDRAWAL,1
T00041884,C000146,2024-08-31 21:32:11,2024-08-31 21:33:44,M53926,Supermarket 519,PAVLODAR,KZ,4816,0510 - Contactless - Magstripe,1308182001: Cash Withdrawal Transaction(International),41.26,41.26,PURCHASE,1
T00041893,C000279,2024-09-01 00:25:13,2024-09-01 00:26:35,M26276,Digital Service 234,BATUMI,GE,4816,ECOMMERCE,1308162001: Prepaid Purchase Transaction(International),1590.83,1549.64,PURCHASE,1
T00041934,C000323,2024-09-01 12:10:00,2024-09-01 12:10:37,M41717,Jewelry 558,MELBOURNE,AU,5944,ECOMMERCE,1308262001: Bill Payment Transaction(International),170179.37,168049.82,PURCHASE,1
T00041983,C000243,2024-09-02 00:25:44,2024-09-02 00:27:10,M59158,Transport 919,VANCOUVER,CA,4111,ECOMMERCE,1308242001: Transfer Transaction(International),1389.7,1371.17,PURCHASE,1
T00042038,C000030,2024-09-02 17:59:11,2024-09-02 17:59:16,M96703,ATM Withdrawal,LONDON,GB,6011,ECOMMERCE,1308172001: Cash Withdrawal Transaction(Domestic),17667.25,17633.41,WITHDRAWAL,1
T00042143,C000439,2024-09-04 06:44:23,2024-09-04 06:44:59,M47746,Unknown Merchant,ATYRAU,KZ,5065,MAGNETIC,1308222001: Refund Transaction(International),285911.04,923.52,WITHDRAWAL,1
T00042267,C000452,2024-09-06 04:15:38,2024-09-06 04:17:16,M30921,Transport 196,KYOTO,JP,4111,ECOMMERCE,1308222001: Refund Transaction(International),1137.66,1131.23,PURCHASE,1
T00042289,C000140,2024-09-06 10:19:45,2024-09-06 10:20:55,M43437,Unknown Merchant,CHICAGO,US,5065,MAGNETIC,1308112001: Debit Purchase Transaction(Domestic),80953.71,10299.98,WITHDRAWAL,1
T00042300,C000192,2024-09-06 13:19:14,2024-09-06 13:20:36,M24150,ATM Withdrawal,TALDYKORGAN,KZ,4816,0120 - Keyin,1308262001: Bill Payment Transaction(International),68.69,68.69,WITHDRAWAL,1
T00042342,C000004,2024-09-07 02:59:43,2024-09-07 03:01:05,M82589,Supermarket 145,SHYMKENT,KZ,4816,0003 - Recurring,1308212001: Refund Transaction(Domestic),92.06,92.06,PURCHASE,1
T00042374,C000477,2024-09-07 13:24:30,2024-09-07 13:25:14,M95392,Cafe and restaraunts 219,TALDYKORGAN,KZ,5812,0800 - Contactless - Magstripe,1308232001: Transfer Transaction(Domestic),120705.53,120705.53,PURCHASE,1
T00042401,C000469,2024-09-08 00:43:00,2024-09-08 00:43:05,M76489,Online store 801,ATYRAU,KZ,5999,0720 - Contactless - VSDC magstripe,1308192001: Balance Inquiry Transaction(Domestic),67148.18,7315.3,PURCHASE,1
T00042418,C000476,2024-09-08 07:59:18,2024-09-08 07:59:22,M33567,Unknown Merchant,TALDYKORGAN,KZ,5065,MAGNETIC,1308242001: Transfer Transaction(International),83233.2,20370.63,PURCHASE,1
T00042428,C000320,2024-09-08 11:10:30,2024-09-08 11:11:23,M25993,Unknown Merchant,ISTANBUL,TR,5065,MAGNETIC,1308162001: Prepaid Purchase Transaction(International),89716.5,24356.11,TRANSFER,1
T00042528,C000396,2024-09-10 03:09:40,2024-09-10 03:09:41,M21347,Elecrtronics 699,SYDNEY,AU,5065,ECOMMERCE,1308202001: Balance Inquiry Transaction(International),100.0,99.62,PURCHASE,1
T00042617,C000042,2024-09-11 11:07:26,2024-09-11 11:09:25,M69455,Unknown Merchant,ASTANA,KZ,5944,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),228301.12,98.01,PURCHASE,1
T00042627,C000081,2024-09-11 16:06:18,2024-09-11 16:07:06,M65215,Unknown Merchant,TALDYKORGAN,KZ,5065,MAGNETIC,1308272001: Other Transaction(Domestic),207309.03,3390.17,TRANSFER,1
T00042658,C000246,2024-09-12 02:42:07,2024-09-12 02:42:12,M41396,Hotel 360,SEMEY,KZ,7011,0007 - Other,1308122001: Debit Purchase Transaction(International),14853.38,15308.84,PURCHASE,1
T00042745,C000479,2024-09-13 09:33:34,2024-09-13 09:34:50,M12277,Elecrtronics 241,TOKYO,JP,4816,0008 - Not used,1308162001: Prepaid Purchase Transaction(International),63.46,63.46,WITHDRAWAL,1
T00042819,C000398,2024-09-14 15:13:56,2024-09-14 15:15:43,M45449,Transport 652,SEMEY,KZ,4816,0006 - Cash,1308142001: Credit Purchase Transaction(International),86.24,86.24,PURCHASE,1
T00042828,C000070,2024-09-14 17:09:55,2024-09-14 17:10:01,M97609,Unknown Merchant,TARAZ,KZ,5065,MAGNETIC,1308132001: Credit Purchase Transaction(Domestic),270035.04,34244.24,PURCHASE,1
T00042852,C000386,2024-09-14 23:00:02,2024-09-14 23:00:54,M32056,Cafe and restaraunts 503,KOSTANAY,KZ,4816,0800 - Contactless - Magstripe,1308132001: Credit Purchase Transaction(Domestic),30.6,30.6,PURCHASE,1
T00042876,C000191,2024-09-15 07:56:46,2024-09-15 07:57:06,M53908,Elecrtronics 341,FRANKFURT,DE,5065,0005 - Preauthorized,1308232001: Transfer Transaction(Domestic),342851.31,342851.31,PURCHASE,1
T00042947,C000145,2024-09-16 09:07:49,2024-09-16 09:08:54,M53200,Cafe and restaraunts 993,BANGKOK,TH,4816,0004 - Installment,1308182001: Cash Withdrawal Transaction(International),16.95,16.95,PURCHASE,1
T00042956,C000359,2024-09-16 13:41:03,2024-09-16 13:41:32,M81224,Online store 275,BANGALORE,IN,5999,0120 - Keyin,1308202001: Balance Inquiry Transaction(International),118031.89,118031.89,PURCHASE,1
T00042987,C000226,2024-09-17 02:53:07,2024-09-17 02:53:12,M93841,Transport 143,EDINBURGH,GB,4111,0110 - Swipe,1308192001: Balance Inquiry Transaction(Domestic),62199.29,1454.0,PURCHASE,1
T00043054,C000438,2024-09-18 02:07:08,2024-09-18 02:09:03,M34873,Elecrtronics 897,MEXICO CITY,MX,4816,0510 - Contactless - Magstripe,1308252001: Bill Payment Transaction(Domestic),10.17,10.17,PURCHASE,1
T00043057,C000104,2024-09-18 04:22:03,2024-09-18 04:23:36,M72689,ATM Withdrawal,SEMEY,KZ,4816,0720 - Contactless - VSDC magstripe,1308162001: Prepaid Purchase Transaction(International),68.84,68.84,PURCHASE,1
T00043065,C000121,2024-09-18 10:07:48,2024-09-18 10:08:58,M76168,Unknown Merchant,ATYRAU,KZ,5944,MAGNETIC,1308142001: Credit Purchase Transaction(International),185407.52,27089.63,PURCHASE,1
T00043106,C000166,2024-09-19 02:55:05,2024-09-19 02:55:10,M58905,Pharmacy 733,ASTANA,KZ,5912,0000 - Unknown,1308272001: Other Transaction(Domestic),17751.88,2906.02,PURCHASE,1
T00043109,C000435,2024-09-19 03:23:18,2024-09-19 03:23:23,M31599,Digital Service 32,YEKATERINBURG,RU,4816,0006 - Cash,1308272001: Other Transaction(Domestic),151924.48,97.31,PURCHASE,1
T00043115,C000398,2024-09-19 05:00:04,2024-09-19 05:01:54,M43033,ATM Withdrawal,SHYMKENT,KZ,4816,0005 - Preauthorized,1308142001: Credit Purchase Transaction(International),50.31,50.31,PURCHASE,1
T00043156,C000245,2024-09-19 21:33:19,2024-09-19 21:34:07,M66795,Unknown Merchant,TALDYKORGAN,KZ,5944,MAGNETIC,1308142001: Credit Purchase Transaction(International),174370.31,3008.97,TRANSFER,1
T00043157,C000239,2024-09-19 21:35:29,2024-09-19 21:36:47,M62594,Unknown Merchant,CANCUN,MX,5065,MAGNETIC,1308112001: Debit Purchase Transaction(Domestic),127394.86,14879.91,PURCHASE,1
T00043389,C000191,2024-09-22 23:57:45,2024-09-22 23:59:37,M10264,Unknown Merchant,SHENZHEN,CN,5944,MAGNETIC,1308232001: Transfer Transaction(Domestic),164138.6,5912.26,TRANSFER,1
T00043392,C000269,2024-09-23 00:15:02,2024-09-23 00:16:16,M74192,Unknown Merchant,TARAZ,KZ,5944,MAGNETIC,1308152001: Prepaid Purchase Transaction(Domestic),232195.9,10857.03,PURCHASE,1
T00043397,C000056,2024-09-23 02:06:04,2024-09-23 02:07:24,M71373,Hotel 20,BARCELONA,ES,7011,ECOMMERCE,1308242001: Transfer Transaction(International),26143.95,26117.84,PURCHASE,1
T00043462,C000217,2024-09-24 01:26:02,2024-09-24 01:27:42,M80568,Pharmacy 891,SHANGHAI,CN,4816,0510 - Contactless - Magstripe,1308212001: Refund Transaction(Domestic),19.62,19.62,PURCHASE,1
T00043506,C000402,2024-09-24 17:22:54,2024-09-24 17:23:57,M45444,Unknown Merchant,KARAGANDA,KZ,5065,MAGNETIC,1308112001: Debit Purchase Transaction(Domestic),193036.39,2634.26,PURCHASE,1
T00043539,C000215,2024-09-25 04:40:26,2024-09-25 04:42:18,M19946,Pharmacy 484,CAIRO,EG,5912,0120 - Keyin,1308172001: Cash Withdrawal Transaction(Domestic),42214.77,42214.77,PURCHASE,1
T00043561,C000097,2024-09-25 14:43:31,2024-09-25 14:45:27,M92266,Unknown Merchant,KARAGANDA,KZ,5944,MAGNETIC,1308142001: Credit Purchase Transaction(International),193145.52,6351.31,TRANSFER,1
T00043607,C000254,2024-09-26 02:08:17,2024-09-26 02:09:11,M71717,Supermarket 79,MONTREAL,CA,5411,ECOMMERCE,1308142001: Credit Purchase Transaction(International),3476.35,3420.91,PURCHASE,1
T00043636,C000090,2024-09-26 12:08:31,2024-09-26 12:09:33,M43240,Pharmacy 24,KARAGANDA,KZ,4816,0005 - Preauthorized,1308272001: Other Transaction(Domestic),13.58,13.58,PURCHASE,1
T00043736,C000365,2024-09-27 23:07:57,2024-09-27 23:08:19,M29163,Pharmacy 990,KUALA LUMPUR,MY,4816,0800 - Contactless - Magstripe,1308162001: Prepaid Purchase Transaction(International),47.48,47.48,WITHDRAWAL,1
T00043745,C000265,2024-09-28 01:55:33,2024-09-28 01:57:27,M22115,ATM Withdrawal,AKTAU,KZ,6011,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),82762.76,82762.76,PURCHASE,1
